model	target	subset	gene	sprpv	prspv	sprrho	prsrho
broad	all	train	dnaC	9.520648889029215e-06	1.7976635163113134e-05	0.7517948717948718	0.736368655310102
broad	all	train	dnaD	3.4460697624981923e-06	0.0005741527272147996	0.7743589743589743	0.6292135967875414
broad	all	train	dnaG	0.04900449559833098	0.025776460794264457	0.5549450549450549	0.6133967948207361
broad	all	train	dnaN	0.1875741161338378	0.16546197389749046	0.39010989010989006	0.4087976172657856
broad	all	train	dnaX	0.00031907124069371434	3.472113205987367e-05	0.8406593406593407	0.8956546476377406
broad	all	train	dxr	0.0010471916713445095	1.3753108158989047e-05	0.6054700854700855	0.7429996098249402
broad	all	train	dxs	0.11728306543614495	0.34806931006791303	0.45604395604395603	0.2834141727111463
broad	all	train	engA	0.0003077496880148755	1.9194732278965946e-05	0.6519658119658119	0.7347151943841005
broad	all	train	eno	0.001381983518992488	0.00040726830170138107	0.5938461538461539	0.6419668376361357
broad	all	train	era	0.00014744785947619764	8.54520139866729e-05	0.8626373626373626	0.8762221886870936
broad	all	train	fabD	0.07555429353027408	0.15305882633035248	0.3545299145299145	0.28840173141006437
broad	all	train	fabF	0.00032622243912051196	0.00018032196801317122	0.6499145299145299	0.670099067843744
broad	all	train	fabG	0.23092986230203402	0.0318039457936709	0.35714285714285715	0.5953867881124799
broad	all	train	fabZ	1.9296152005272254e-05	3.5729080693886485e-05	0.9065934065934067	0.8950889203266106
broad	all	train	fbaA	0.008730317796749324	0.008299517563122636	0.6923076923076923	0.6955076098191062
broad	all	train	ffh	0.010340409451492895	0.0002888599975219108	0.6813186813186813	0.8436898941738018
broad	all	train	fmt	0.004107709360574612	0.001899314761362577	0.7362637362637362	0.7740602486778889
broad	all	train	ftsA	0.31559961615801	0.08360324638341811	0.20478632478632477	0.34576014572076824
broad	all	train	ftsL	0.030554114172937866	0.06396998745043855	0.5989010989010989	0.5274472203288045
broad	all	train	ftsW	0.2798818688931399	0.16213137995920207	0.32417582417582413	0.41174847048791524
broad	all	train	ftsY	0.005536115775787642	0.0016313001542076805	0.7197802197802198	0.7807817032803526
broad	all	train	ftsZ	0.10202381378095023	0.004236127456380845	0.3278632478632478	0.5419836406692884
broad	all	train	fusA	0.0984901154163899	0.0005124484610262833	0.47802197802197804	0.8253378015476378
broad	all	train	gatA	0.0009687789139250084	0.00013450125598396832	0.8021978021978022	0.8650316107978933
broad	all	train	gatB	0.04634590589406461	0.01222991560125144	0.5604395604395606	0.6699695051428481
broad	all	train	gatC	4.382702802481682e-05	5.27067451772494e-07	0.7128205128205128	0.8102301491555544
broad	all	train	gcaD	0.02516711655189929	0.005946770544450563	0.6153846153846153	0.7156563542814257
broad	all	train	gcp	6.4637698058152085e-06	4.918524885576053e-06	0.7606837606837605	0.7667362307387094
broad	all	train	glmM	0.01771974419574439	0.00016744927801699724	0.46119658119658113	0.6725189299721234
broad	all	train	gltX	1.770414497102685e-05	6.172829319924149e-05	0.7367521367521367	0.703117068011524
broad	all	train	glyS	0.0012750239017411194	6.246402157527197e-06	0.7912087912087913	0.9243952158558947
broad	all	train	gmk	0.1920287480553857	0.004162032519537442	0.26427350427350427	0.5428686355825593
broad	all	train	gpsA	0.0054702023923733625	0.0007679734616637622	0.5288888888888889	0.6179582723733995
broad	all	train	gyrB	0.0011136526522685867	2.7137194517010465e-05	0.7967032967032966	0.9003972806407554
broad	all	train	hisS	0.08582353060960755	0.021328948281659516	0.4945054945054945	0.6288000677923593
broad	all	train	hprT	0.00018611179897303935	0.0007330175713016345	0.669059829059829	0.6197900650089547
broad	all	train	ileS	0.0002476059592647499	4.1045641314092214e-07	0.6594871794871794	0.8145093221892604
broad	all	train	infA	0.7615000227827016	0.2046157278736415	-0.0934065934065934	0.3766389399482846
broad	all	train	infB	5.9057452171910124e-05	9.102972686200983e-06	0.8846153846153846	0.918877451981759
broad	all	train	infC	0.00014744785947619764	0.0014448757972379256	0.8626373626373626	0.7859864408373628
broad	all	train	iscS	0.5411235235098939	0.17613756961209628	0.1868131868131868	0.39958864951523204
broad	all	train	ispF	0.00026601205575225274	0.01613251724522646	0.8461538461538461	0.650186487270618
broad	all	train	leuS	0.020990657408603012	0.02574032191411758	0.4502564102564102	0.4366184489787301
broad	all	train	ligA	0.02353816709643306	0.015501580643096091	0.6208791208791209	0.65312082398679
broad	all	train	lysS	0.4370835438311814	0.3351172605989879	0.23626373626373626	0.29078777408575945
broad	all	train	metS	0.04134226737172355	0.043257391468381146	0.5714285714285714	0.5671148716583971
broad	all	train	mnaA	0.004107709360574612	0.0018968743114219418	0.7362637362637362	0.7741180029063763
broad	all	train	mraY	0.4746359847360758	0.1874685887902716	0.14666666666666667	0.2669092980460946
broad	all	train	mreB	0.0779982332539812	2.8228367285249903e-08	0.3517948717948718	0.854260999166541
broad	all	train	mreC	0.09466002241869452	0.005343887363020305	0.3347008547008547	0.5301070702776713
broad	all	train	mreD	0.0015690773751651553	6.647009718085557e-08	0.5883760683760684	0.8426552937477115
broad	all	train	murAA	7.991530704487798e-19	1.9514111188173886e-56	0.22547767247548545	0.391683403806432
broad	all	train	murB	0.680785475070949	0.0019511800379046985	0.12637362637362637	0.7728463213720567
broad	all	train	murC	0.009509496050393583	0.05683174216902907	-0.6868131868131868	-0.5399173423276066
broad	all	train	murD	0.04348203755249841	0.0006076919601782995	0.3989743589743589	0.6270502330625137
broad	all	train	murE	0.00037314034824430757	0.00030099550641400657	-0.6451282051282051	-0.65274278047558
broad	all	train	murF	0.16797834614789645	0.04672175921866868	0.40659340659340654	0.5596492777805222
broad	all	train	murG	0.23831737625711377	0.0004956604568592739	0.23965811965811962	0.634741783421338
broad	all	train	nrdF	0.0024778166524245986	0.003998462404161964	0.5678632478632477	0.5448706558571291
broad	all	train	nrdI	0.005536115775787642	0.0006620316258752274	0.7197802197802198	0.8164034981656778
broad	all	train	nusA	0.013165575845550252	0.0038608658020023606	0.6648351648351648	0.7395479989052671
broad	all	train	obg	0.02516711655189929	0.02488967309040085	0.6153846153846153	0.6163014876308072
broad	all	train	panB	3.335618050766957e-06	1.4396457685309124e-05	0.775042735042735	0.7418814411237754
broad	all	train	parC	0.0003390695888265349	0.0007027371421723153	0.6485470085470085	0.6214391952553191
broad	all	train	parE	0.0191181137774633	0.0047531259036624205	0.6373626373626374	0.7283440722807092
broad	all	train	patA	0.12233188767803571	0.0506053012529307	0.4505494505494505	0.5517390492922465
broad	all	train	pbpB	0.39428401739736163	0.23762676828170215	-0.2582417582417582	-0.35240058137981856
broad	all	train	pcrA	7.2922030174078665e-09	6.010157433921256e-08	0.8707692307692306	0.8440705077977482
broad	all	train	perR	4.565437440744702e-05	1.2177658943571402e-06	0.8901098901098902	0.9442317898107276
broad	all	train	pgk	0.00031380290094430436	0.00010576096717032807	0.6512820512820512	0.6870583984039987
broad	all	train	pgsA	0.0004502862955462125	2.0425541003257923e-06	0.8296703296703297	0.9386111703168817
broad	all	train	pheS	0.7343037452877026	0.08435560955999637	0.1043956043956044	0.4965217373761741
broad	all	train	pheT	0.0005302228375973583	6.849675207770278e-05	0.8241758241758241	0.8813207543705852
broad	all	train	plsC	0.00014744785947619764	0.00024951436274325427	0.8626373626373626	0.8480398019012921
broad	all	train	plsX	0.0035478840173657385	3.567181726047296e-05	0.5507692307692307	0.718473067416559
broad	all	train	plsY	0.000521807494686047	0.0017762249929472104	0.6328205128205128	0.5829394071843402
broad	all	train	polC	0.015348516732105476	5.66326958980895e-05	0.6538461538461539	0.8855294727371394
broad	all	train	ppaC	4.607427269933694e-06	2.6562669724994923e-06	0.9285714285714285	0.9355373631888222
broad	all	train	proS	0.000694823571998098	3.4489819149298964e-05	0.6218803418803419	0.7193856475916793
broad	all	train	prs	0.00014744785947619764	0.0009164621604570779	0.8626373626373626	0.8043413929037517
broad	all	train	prsA	0.003701313735752625	1.3452912919006566e-06	0.7417582417582418	0.9431918546978997
broad	all	train	pyrG	0.027072587422029608	4.920704138459868e-05	0.43316239316239313	0.7095827804533573
broad	all	train	pyrH	0.005023237655349916	0.0001265296267471628	0.7252747252747254	0.866598949906579
broad	all	train	racE	0.004542195402715738	1.399807489019308e-07	0.5384615384615384	0.831747797100645
broad	all	train	ribC	0.0001242503505790513	0.005519169110220525	0.682051282051282	0.5284230329982491
broad	all	train	rnc	0.0003875836820057348	0.005030090354787556	0.6437606837606837	0.533242025591892
broad	all	train	rnpA	0.008000717411226549	0.008529948248495222	0.6978021978021978	0.6937806821905177
broad	all	train	rodA	0.002376614797908445	0.001448441669460481	0.7637362637362637	0.7858820819731399
broad	all	train	rplC	0.929011729160351	0.9823212405186019	0.027472527472527472	-0.0068344359306150805
broad	all	train	rplE	0.004107709360574612	0.005921104698520388	0.7362637362637362	0.7159075800205549
broad	all	train	rplF	1.630798986721917e-05	2.9846250985575934e-08	0.7388034188034187	0.8535345349232059
broad	all	train	rplJ	0.3636749816401784	0.039876762358152504	0.2747252747252747	0.5748281445337915
broad	all	train	rplL	0.01869359407192823	0.8864555897340421	-0.45777777777777773	-0.029445706275327173
broad	all	train	rplM	0.5532950092839335	0.07761867811368559	0.18131868131868134	0.5061003751807662
broad	all	train	rplNA	0.010340409451492895	0.017774044436428254	0.6813186813186813	0.6429355518466946
broad	all	train	rplO	1.165163880331543e-05	1.5024185551954198e-07	0.747008547008547	0.830669742938094
broad	all	train	rplP	0.0010299010849706886	0.00026705612402534213	0.606153846153846	0.6568945946455791
broad	all	train	rplQ	0.057634433470466075	0.0008561712561308258	0.5384615384615384	0.8069346524134173
broad	all	train	rplR	2.0886174123809737e-06	1.2539681274535968e-06	0.7846153846153845	0.794530317466796
broad	all	train	rplS	0.07074904067496371	6.651237035538887e-05	0.5164835164835164	0.8819817145775497
broad	all	train	rplT	0.003326741383429984	0.2742317818611892	0.7472527472527472	0.3277969297274484
broad	all	train	rplU	0.006681784135857957	0.0022943500843466648	0.7087912087912087	0.7653925336721042
broad	all	train	rplV	0.0005510417535198174	0.01561034389594898	0.6307692307692306	0.4691657260045949
broad	all	train	rplW	0.493621819356885	0.9245998485845899	0.2087912087912088	0.02918417229490306
broad	all	train	rplX	0.16175105277252633	0.029174101337280902	0.41208791208791207	0.6029060568268203
broad	all	train	rpmC	6.144944149685528e-05	4.0625597582714207e-05	0.7032478632478633	0.714918433094628
broad	all	train	rpmD	2.6407206130908552e-05	7.158060860292763e-05	0.7264957264957265	0.6988010935640673
broad	all	train	rpoB	7.278794195334359e-08	1.3996318031356565e-07	0.8413675213675212	0.8317497032088342
broad	all	train	rpoC	0.07803332731018388	0.032970621076467414	0.5054945054945055	0.5921963436865623
broad	all	train	rpsB	0.00011910255980042727	5.317190807292998e-07	0.8681318681318682	0.9521660133500301
broad	all	train	rpsC	0.0005302228375973583	0.0012875984615539637	0.8241758241758241	0.7908040503025754
broad	all	train	rpsD	7.897662612347502e-07	3.2566960774840484e-07	0.803076923076923	0.8183744528438384
broad	all	train	rpsE	0.0034985633791806466	0.016657371339599	0.5514529914529913	0.46510650323454183
broad	all	train	rpsF	0.0001809340887252406	9.294246082136755e-05	0.8571428571428571	0.8742253853232681
broad	all	train	rpsG	0.0029822333891698486	0.002470631706127174	0.7527472527472527	0.761897168000585
broad	all	train	rpsH	0.00014452624530405983	4.436241707134564e-05	0.6772649572649572	0.712482999546021
broad	all	train	rpsI	3.871788088879029e-05	4.7702139707826645e-06	0.7162393162393161	0.7674035991415732
broad	all	train	rpsJ	5.7219490060356135e-05	1.3931246206555114e-06	0.7052991452991453	0.7925277081038203
broad	all	train	rpsK	0.011225245577668611	0.08045948636219623	0.6758241758241759	0.5019936220320396
broad	all	train	rpsL	0.0883799949711615	0.006557153926043243	0.3408547008547009	0.51928507525135
broad	all	train	rpsM	0.6030877531318972	0.36867160182304337	0.15934065934065936	0.2719857519062653
broad	all	train	rpsNA	0.003909970026097234	0.0008385535641596204	0.545982905982906	0.6144700434463582
broad	all	train	rpsO	8.719165814865028e-06	0.0004546199958211251	0.7538461538461538	0.6379433995880274
broad	all	train	rpsP	1.8782484299388895e-06	3.1272190310019434e-07	0.9395604395604396	0.956635009831097
broad	all	train	rpsQ	0.02198860240988966	0.003253349911159837	0.6263736263736264	0.7483849432574077
broad	all	train	rpsS	5.582643455242203e-07	4.906419140427854e-07	0.8092307692307692	0.8114666758071849
broad	all	train	scpA	0.007908538928725959	0.000642256773127487	0.509059829059829	0.624926747762726
broad	all	train	secA	0.00022021941625366222	2.9928958699790228e-05	0.8516483516483516	0.8985402641255616
broad	all	train	secE	0.0009687789139250084	3.7650725821155945e-05	0.8021978021978022	0.8940449713422244
broad	all	train	secY	0.0014042643525630785	3.5233319104660267e-06	0.5931623931623932	0.7738922371557477
broad	all	train	serS	1.2315263928505185e-06	1.630082458141833e-08	0.7948717948717947	0.8612153117831651
broad	all	train	sigA	0.0021122295993498776	0.0006961311890576915	0.7692307692307693	0.8145943599226984
broad	all	train	smc	0.026877834421252016	0.0030087885791867065	0.6098901098901099	0.7523066951735976
broad	all	train	spsF	0.12752383613843676	0.0464953408213139	0.4450549450549451	0.5601248036792691
broad	all	train	ssbA	0.0026660786121372876	0.004495601601320809	0.7582417582417583	0.7313981816450421
broad	all	train	tagA	0.02353816709643306	0.06617270235823089	0.6208791208791209	0.5237987993969995
broad	all	train	tagD	1.0	0.255588001582998	0.0	0.3400662936110107
broad	all	train	tagF	1.1452204150973411e-06	2.5483531150061565e-05	0.7962393162393162	0.7274277173712641
broad	all	train	tagG	0.02867270567140696	0.03484161211908603	0.6043956043956044	0.5872477894635938
broad	all	train	tagH	0.0002628881643946795	8.846648968810573e-06	0.6574358974358974	0.7535089164743487
broad	all	train	tagO	0.0017233336842651073	0.00014490759303258623	0.5842735042735042	0.677180746244533
broad	all	train	tkt	0.005190051998392044	9.631300824987577e-06	0.5316239316239316	0.7515238760143246
broad	all	train	tmk	7.278794195334359e-08	5.539885410087724e-06	0.8413675213675212	0.7641224051407356
broad	all	train	trmU	4.565437440744702e-05	5.421546666561379e-06	0.8901098901098902	0.9263689965195766
broad	all	train	trpS	2.520355499003213e-08	2.4867481712292446e-08	0.8557264957264956	0.8558990149658375
broad	all	train	trxB	0.00026601205575225274	0.0003214291516212171	0.8461538461538461	0.8404325488524973
broad	all	train	tufA	0.000233107788466311	0.0008701001370270898	0.6615384615384615	0.6129926842532337
broad	all	train	tyrS	0.16175105277252633	0.09004926151737427	0.41208791208791207	0.48883101381707744
broad	all	train	uppS	0.0029822333891698486	0.020344652921940046	0.7527472527472527	0.6325264875809792
broad	all	train	valS	0.0002476059592647499	0.00012111026460731829	0.6594871794871794	0.6828532203057398
broad	all	train	walR	0.24662526251007164	0.14793615545517638	0.34615384615384615	0.4247855048967141
broad	all	train	ydiB	0.0006590342497074234	5.830264701602627e-05	0.6239316239316239	0.7047614215683398
broad	all	train	ydiC	4.048952657567024e-06	2.2295628875402998e-05	0.7709401709401709	0.7308929934107197
broad	all	train	ydiO	0.0001269840785277864	3.3481522002295684e-05	0.6813675213675212	0.7201863066837294
broad	all	train	ydiP	1.8693005003810123e-05	9.240408740333282e-06	0.7353846153846154	0.7524939753246742
broad	all	train	yhdK	0.004542195402715738	0.008977707577285039	0.5384615384615384	0.501962111571214
broad	all	train	yneF	7.516300417397864e-06	4.876102801332266e-08	0.7572649572649572	0.8469649920274918
broad	all	train	yqeG	0.001652500657442955	0.02936698885367403	0.7802197802197801	0.6023380319446238
broad	all	train	ysxB	0.057634433470466075	0.08113597651908576	0.5384615384615384	0.5010305559596097
broad	all	train	ysxC	0.00031907124069371434	0.00019179069075418885	0.8406593406593407	0.8555362496881885
broad	all	train	yumC	1.9730672981671857e-05	2.461029488908698e-08	0.7340170940170939	0.8560324687479816
broad	all	train	ywlF	2.196084084782418e-05	2.1977576243530556e-06	0.7312820512820513	0.7835964337046505
broad	all	train	yxxG	7.078221672567573e-06	4.500082414532613e-05	0.7586324786324786	0.7120852261621222
broad	all	test	accB	0.35376363563367896	0.015466911408364948	0.2802197802197803	0.6532846401184976
broad	all	test	accC	0.013165575845550252	0.0674344853511004	0.6648351648351648	0.521747245792835
broad	all	test	accD	0.00026601205575225274	0.0012018969616115053	0.8461538461538461	0.7936266869603471
broad	all	test	alaS	0.07074904067496371	0.0011532961832872004	0.5164835164835164	0.7952982991333049
broad	all	test	alrA	0.003701313735752625	6.390332817003924e-05	0.7417582417582418	0.8828752147962261
broad	all	test	dapB	0.0003802080801851202	0.0017577644515410706	0.8351648351648352	0.7775104102758802
broad	all	test	dapG	0.35376363563367896	0.045628886984031225	0.2802197802197803	0.5619600590076476
broad	all	test	dapH	0.18149939565364726	0.1174906632985883	0.2704273504273504	0.3146167830066176
broad	all	test	ddl	0.015348516732105476	0.028874562914561974	0.6538461538461539	0.6037936434760923
broad	all	test	dfrA	1.2158328394510084e-40	2.7958562123915615e-35	0.6865384322105662	0.6502452456584618
broad	all	test	dnaE	6.000973238503066e-05	1.4093729845804634e-07	0.7039316239316238	0.8316443402229122
broad	all	test	dnaG	0.0004502862955462125	2.5433695176652066e-08	0.8296703296703297	0.9726751147198635
broad	all	test	dnaI	0.00013550558561231158	0.00010097912167115364	0.6793162393162392	0.6884786370416651
broad	all	test	dnaN	0.002376614797908445	0.002746192215433695	0.7637362637362637	0.756803471959022
broad	all	test	dnaX	0.0004502862955462125	9.803887403275696e-05	0.8296703296703297	0.8729392175289652
broad	all	test	dxs	0.23092986230203402	0.1998862876787493	0.35714285714285715	0.38030471280089134
broad	all	test	fabG	0.06729171199351018	0.04401430860860135	0.521978021978022	0.5654479429756738
broad	all	test	fabZ	0.4820544547023683	0.3903654559598065	0.21428571428571427	0.260313574615291
broad	all	test	fbaA	0.06073650306561792	0.00015622250228615039	0.532967032967033	0.8611084200284647
broad	all	test	ffh	0.0006209883849300375	3.162281164519933e-05	0.8186813186813187	0.8974804644939448
broad	all	test	ftsE	0.06073650306561792	0.037516504820257604	0.532967032967033	0.5804987777041412
broad	all	test	ftsL	4.565437440744702e-05	0.0005291114768063829	0.8901098901098902	0.8242475675900417
broad	all	test	ftsW	0.03899262343244829	0.00980912264572679	0.576923076923077	0.6847913287924196
broad	all	test	ftsY	0.00031907124069371434	0.001207781848470921	0.8406593406593407	0.7934278988062629
broad	all	test	fusA	7.54456235935913e-05	0.0008271262182015325	0.8791208791208791	0.8082356142805243
broad	all	test	gatA	4.607427269933694e-06	0.0010597318353400152	0.9285714285714285	0.7986787712912191
broad	all	test	gcaD	0.0984901154163899	0.0012820823620067192	0.47802197802197804	0.7909812150999987
broad	all	test	glmS	0.026275297193493776	6.580504923984237e-05	0.4352136752136752	0.7012621854753794
broad	all	test	glnA	1.1876700693699724e-06	1.0349395108201907e-08	0.7955555555555555	0.8667001104856751
broad	all	test	glyQ	6.523096145960043e-07	3.995874693271674e-10	0.8064957264957264	0.8998525375733365
broad	all	test	glyS	0.1808891631049407	0.1098040155767121	0.39560439560439564	0.4644830404680274
broad	all	test	gyrA	0.1808891631049407	0.03701773612284633	0.39560439560439564	0.5817300510552911
broad	all	test	hisS	0.0014541896038438224	4.9395080159228136e-05	0.7857142857142857	0.8884585399724053
broad	all	test	holA	0.08186423116569437	0.24783268209761655	0.5	0.3453261388546067
broad	all	test	infA	0.1556747536334745	0.002844216556371765	0.4175824175824176	0.7550873267379942
broad	all	test	infB	0.001652500657442955	0.0037536481767768003	0.7802197802197801	0.7410252791976586
broad	all	test	infC	0.40477407127094656	0.21051710238633264	-0.25274725274725274	0.3721379407750549
broad	all	test	iscS	9.906225317564678e-06	4.7731855404405445e-05	0.9175824175824175	0.8891799313413244
broad	all	test	ispH	0.0005302228375973583	5.326625237635026e-08	0.8241758241758241	0.9687007399633801
broad	all	test	ligA	0.13286024415692976	0.0021211487108397237	0.43956043956043955	0.7690369050676211
broad	all	test	lysS	0.0014541896038438224	0.001742324417148971	0.7857142857142857	0.7778997389981864
broad	all	test	metS	0.0009687789139250084	0.01784332252589323	0.8021978021978022	0.6426407481784898
broad	all	test	murAA	1.5676645255012457e-09	1.115281876750604e-20	0.2733035312067869	0.411156477009553
broad	all	test	murB	0.5290679872349875	0.009468768017202082	0.19230769230769232	0.6870917377724329
broad	all	test	murC	2.613862202954826e-05	0.0015702072531387692	0.901098901098901	0.7824335776610536
broad	all	test	murF	0.24662526251007164	0.08881147663282188	-0.34615384615384615	-0.49047381647830096
broad	all	test	nrdE	2.6407206130908552e-05	6.987364663027907e-05	0.7264957264957265	0.6995096340527365
broad	all	test	nusA	0.2547064607541252	0.02293744859579631	0.34065934065934067	0.6229764141819414
broad	all	test	obg	0.0009687789139250084	0.0005438020505931609	0.8021978021978022	0.8233086879921794
broad	all	test	panC	7.294326662788513e-06	2.8760134017125155e-05	0.757948717948718	0.7242462701937387
broad	all	test	panD	0.0005123676139676473	0.0011279606530351944	0.6335042735042735	0.6023998357041962
broad	all	test	parE	0.2974384220710292	0.6008689896586914	0.3131868131868132	0.1603042664097009
broad	all	test	patA	0.37373304228189164	0.40095918873972886	0.2692307692307692	0.25473684808752306
broad	all	test	pbpB	0.0014541896038438224	0.00015929628132696632	0.7857142857142857	0.8605890251310684
broad	all	test	pgm	0.011197879945369693	0.011293123048899935	0.4892307692307692	0.4887333437687102
broad	all	test	pgsA	0.13286024415692976	0.036735136649965895	0.43956043956043955	0.5824330418441834
broad	all	test	pheS	0.011225245577668611	0.04451682238968159	0.6758241758241759	0.5643526552497276
broad	all	test	plsC	0.0014541896038438224	0.06450182236950286	0.7857142857142857	0.5265583178737022
broad	all	test	polC	0.0009687789139250084	2.3426448895736458e-06	0.8021978021978022	0.9370265342162096
broad	all	test	ppaC	0.00022021941625366222	0.0005266895724287255	0.8516483516483516	0.824404326425321
broad	all	test	prs	0.8585042942308735	0.041143407782098934	-0.054945054945054944	0.571884706196873
broad	all	test	rbgA	0.013165575845550252	0.001132132051719629	0.6648351648351648	0.7960435665091194
broad	all	test	rodA	0.005023237655349916	0.004719591294735288	0.7252747252747254	0.728734441059496
broad	all	test	rplB	0.9010507897194637	0.5414121676409872	0.025641025641025637	0.12545949183744726
broad	all	test	rplD	0.7478683035983906	0.4971543508797859	0.09890109890109891	0.20712508698577148
broad	all	test	rplE	5.9057452171910124e-05	3.5111904468360955e-05	0.8846153846153846	0.8954337737854217
broad	all	test	rplJ	0.003701313735752625	0.01879112162723865	0.7417582417582418	0.6386908491020071
broad	all	test	rplM	0.00014744785947619764	5.31852760214786e-06	0.8626373626373626	0.9266322640460302
broad	all	test	rplNA	0.06729171199351018	0.006673174050594042	0.521978021978022	0.7088681965288409
broad	all	test	rplQ	0.2547064607541252	0.07240452091690508	0.34065934065934067	0.5139190374309306
broad	all	test	rplS	0.0006209883849300375	0.00013753314434921922	0.8186813186813187	0.8644549388886031
broad	all	test	rplU	0.03252444027009699	0.0013590440636397274	0.5934065934065934	0.7885614916264349
broad	all	test	rplW	0.6415164215860882	0.23010332909576758	0.14285714285714285	0.35773390642189273
broad	all	test	rplX	0.4593051427250058	0.12333054292535413	0.22527472527472525	0.44948068857851253
broad	all	test	rpmA	0.0984901154163899	0.016213295155530626	0.47802197802197804	0.6498170533608078
broad	all	test	rpoA	0.0013600080377354571	0.00011499581355415723	0.5945299145299144	0.6844687716415929
broad	all	test	rpsB	0.08582353060960755	0.06927773670009646	0.4945054945054945	0.5187982082180089
broad	all	test	rpsC	0.003326741383429984	1.1208324206447362e-05	0.7472527472527472	0.9156527443039673
broad	all	test	rpsF	0.0014541896038438224	1.858101612130021e-05	0.7857142857142857	0.9072545969726348
broad	all	test	rpsG	0.8725444288811492	0.05301546686885417	-0.049450549450549455	0.5470461859638279
broad	all	test	rpsK	0.11728306543614495	0.35932883094621265	-0.45604395604395603	-0.27712458514431587
broad	all	test	rpsM	0.0011136526522685867	0.00014371210109010224	0.7967032967032966	0.8633104139401064
broad	all	test	rpsP	0.0018713615028719075	2.1864334828065753e-06	0.7747252747252747	0.937829439834974
broad	all	test	rpsQ	0.12752383613843676	0.0559183411359093	0.4450549450549451	0.5415918162197086
broad	all	test	rpsR	0.00026816260242694623	0.002475209155715494	0.6567521367521366	0.5679120763164515
broad	all	test	secA	0.0006209883849300375	0.0004102838313875645	0.8186813186813187	0.8327159556576931
broad	all	test	secE	0.0012750239017411194	0.0003788705580116397	0.7912087912087913	0.8352772609213397
broad	all	test	sigA	9.906225317564678e-06	2.93099604105068e-05	0.9175824175824175	0.89893960102238
broad	all	test	ssbA	0.0003802080801851202	2.235774111574014e-05	0.8351648351648352	0.9039680520687418
broad	all	test	tagA	0.030554114172937866	0.0007753038873494147	0.5989010989010989	0.8106490359508118
broad	all	test	tagD	0.1556747536334745	0.008454203103046754	0.4175824175824176	0.6943443785541584
broad	all	test	tagG	0.05177062555916269	0.07800535240336263	0.5494505494505494	0.5055353108274293
broad	all	test	tpiA	8.803821658376989e-08	1.676635440209713e-07	0.8386324786324786	0.8289828613884336
broad	all	test	trmU	0.03458605834210788	0.002581805788723064	0.5879120879120878	0.7597914429955526
broad	all	test	trxA	0.010340409451492895	0.04235218747321786	0.6813186813186813	0.569136224267298
broad	all	test	trxB	0.00022021941625366222	0.0004048041374623629	0.8516483516483516	0.8331512812000381
broad	all	test	tsf	1.1323300293305447e-05	5.77544322582874e-05	0.7476923076923077	0.7050324633805847
broad	all	test	tyrS	0.00014744785947619764	0.017398208073022694	0.8626373626373626	0.6445500126452838
broad	all	test	uppS	0.02867270567140696	0.0052308192241497286	0.6043956043956044	0.7230011495719022
broad	all	test	walR	0.2798818688931399	0.1679813105109621	0.32417582417582413	0.4065908225182368
broad	all	test	yaaK	1.8782484299388895e-06	0.0002010238345877597	0.9395604395604396	0.8542259485855125
broad	all	test	ylqG	0.1076091403991392	0.08607121664772882	0.46703296703296704	0.4941676420478914
broad	all	test	ymdA	0.07803332731018388	0.021889520486009856	0.5054945054945055	0.626734605337978
broad	all	test	yqeG	0.008000717411226549	0.04723063236066859	0.6978021978021978	0.5585865475430691
broad	all	test	yqhY	9.527068747192886e-07	1.4419696358650616e-07	0.7996581196581196	0.8312964787965191
broad	all	test	ysxB	0.35376363563367896	0.4699711326371664	0.2802197802197803	0.2200912579435535
broad	all	all	accA	4.2759902458879404e-05	7.034759400744343e-07	0.7135042735042735	0.8051535167028073
broad	all	all	accB	0.00014146238598260929	0.00027389917464069305	0.6779487179487179	0.656021708016993
broad	all	all	accC	0.002908581345082099	0.0052788853848648775	0.5603418803418803	0.5307434503689671
broad	all	all	accD	0.0021028235817913657	0.006626544773495459	0.5753846153846154	0.5187187581897137
broad	all	all	acpA	0.0001939789151256056	7.342555674783042e-06	0.6676923076923077	0.7577985912336406
broad	all	all	adk	0.6940473279966857	0.5918875687220722	0.12087912087912088	0.16421909035584598
broad	all	all	alaS	0.0006248575076233777	3.123563432817083e-07	0.625982905982906	0.8190621955184496
broad	all	all	alrA	1.9035219930794456e-07	8.136506143025077e-10	0.827008547008547	0.893436259604969
broad	all	all	argS	0.00031380290094430436	0.00018443317409741488	0.6512820512820512	0.6693581757256709
broad	all	all	asd	4.895733704163616e-06	1.8915259443049873e-05	0.7668376068376067	0.7350861295604292
broad	all	all	aspS	0.0004338830669014751	0.0017567125448523873	0.6396581196581196	0.5834275528458321
broad	all	all	cdsA	0.14437477036657703	0.7547219291219629	-0.29435897435897435	-0.06437280857290596
broad	all	all	cmk	6.0849906939821724e-09	4.708746500003522e-09	0.8728205128205128	0.8756675754451675
broad	all	all	coaBC	0.07803332731018388	0.00017378567205638724	0.5054945054945055	0.8582431689356506
broad	all	all	cysS	0.23420142217199674	0.1543590733138164	0.2417094017094017	0.2875306742122691
broad	all	all	dapA	0.13484965036938648	0.03911933116625074	0.3011965811965812	0.40688995056359667
broad	all	all	dapB	0.00015407086971018524	5.24415214210521e-06	0.6752136752136751	0.7653318766393562
